id,name,price,brand,category,description,rich_text,rating,review_count,color,material
8649,Puma Beige Sneaker,120.0,Puma,Shoes > Sneakers,This beige sneaker from Puma is made from high-quality silk. Perfect for shoes looking for stylish and comfortable sneaker.,"Product: Puma Beige Sneaker
Brand: Puma
Price: $120.00
Category: Shoes > Sneakers
Color: Beige
Material: Silk
Description: This beige sneaker from Puma is made from high-quality silk. Perfect for shoes looking for stylish and comfortable sneaker.
Rating: 4.9 stars (49 reviews)
Tags: Puma Beige Silk Shoes Sneakers",4.9,49,Beige,Silk
6929,Under Armour Beige Sneaker,89.67,Under Armour,Shoes > Sneakers,This beige sneaker from Under Armour is made from high-quality polyester. Perfect for shoes looking for stylish and comfortable sneaker.,"Product: Under Armour Beige Sneaker
Brand: Under Armour
Price: $89.67
Category: Shoes > Sneakers
Color: Beige
Material: Polyester
Description: This beige sneaker from Under Armour is made from high-quality polyester. Perfect for shoes looking for stylish and comfortable sneaker.
Rating: 5.0 stars (9 reviews)
Tags: Under Armour Beige Polyester Shoes Sneakers",5.0,9,Beige,Polyester
16229,Old Navy Gray Bottom,74.08,Old Navy,Women > Bottoms,This gray bottom from Old Navy is made from high-quality velvet. Perfect for women looking for stylish and comfortable bottom.,"Product: Old Navy Gray Bottom
Brand: Old Navy
Price: $74.08
Category: Women > Bottoms
Color: Gray
Material: Velvet
Description: This gray bottom from Old Navy is made from high-quality velvet. Perfect for women looking for stylish and comfortable bottom.
Rating: 4.2 stars (4 reviews)
Tags: Old Navy Gray Velvet Women Bottoms",4.2,4,Gray,Velvet
1804,Under Armour Brown Athletic,137.57,Under Armour,Shoes > Athletic,This brown athletic from Under Armour is made from high-quality spandex. Perfect for shoes looking for stylish and comfortable athletic.,"Product: Under Armour Brown Athletic
Brand: Under Armour
Price: $137.57
Category: Shoes > Athletic
Color: Brown
Material: Spandex
Description: This brown athletic from Under Armour is made from high-quality spandex. Perfect for shoes looking for stylish and comfortable athletic.
Rating: 4.8 stars (42 reviews)
Tags: Under Armour Brown Spandex Shoes Athletic",4.8,42,Brown,Spandex
18810,Gap Navy Bottom,32.21,Gap,Women > Bottoms,This navy bottom from Gap is made from high-quality nylon. Perfect for women looking for stylish and comfortable bottom.,"Product: Gap Navy Bottom
Brand: Gap
Price: $32.21
Category: Women > Bottoms
Color: Navy
Material: Nylon
Description: This navy bottom from Gap is made from high-quality nylon. Perfect for women looking for stylish and comfortable bottom.
Rating: 3.5 stars (27 reviews)
Tags: Gap Navy Nylon Women Bottoms",3.5,27,Navy,Nylon
1346,Adidas Gray Jewelry,145.85,Adidas,Accessories > Jewelry,This gray jewelry from Adidas is made from high-quality nylon. Perfect for accessories looking for stylish and comfortable jewelry.,"Product: Adidas Gray Jewelry
Brand: Adidas
Price: $145.85
Category: Accessories > Jewelry
Color: Gray
Material: Nylon
Description: This gray jewelry from Adidas is made from high-quality nylon. Perfect for accessories looking for stylish and comfortable jewelry.
Rating: 3.2 stars (14 reviews)
Tags: Adidas Gray Nylon Accessories Jewelry",3.2,14,Gray,Nylon
8854,American Eagle Brown Top,68.24,American Eagle,Women > Tops,This brown top from American Eagle is made from high-quality cashmere. Perfect for women looking for stylish and comfortable top.,"Product: American Eagle Brown Top
Brand: American Eagle
Price: $68.24
Category: Women > Tops
Color: Brown
Material: Cashmere
Description: This brown top from American Eagle is made from high-quality cashmere. Perfect for women looking for stylish and comfortable top.
Rating: 3.1 stars (33 reviews)
Tags: American Eagle Brown Cashmere Women Tops",3.1,33,Brown,Cashmere
6201,Tommy Hilfiger Green Sneaker,99.28,Tommy Hilfiger,Shoes > Sneakers,This green sneaker from Tommy Hilfiger is made from high-quality rayon. Perfect for shoes looking for stylish and comfortable sneaker.,"Product: Tommy Hilfiger Green Sneaker
Brand: Tommy Hilfiger
Price: $99.28
Category: Shoes > Sneakers
Color: Green
Material: Rayon
Description: This green sneaker from Tommy Hilfiger is made from high-quality rayon. Perfect for shoes looking for stylish and comfortable sneaker.
Rating: 4.3 stars (42 reviews)
Tags: Tommy Hilfiger Green Rayon Shoes Sneakers",4.3,42,Green,Rayon
7199,Zara Brown Bag,180.02,Zara,Accessories > Bags,This brown bag from Zara is made from high-quality wool. Perfect for accessories looking for stylish and comfortable bag.,"Product: Zara Brown Bag
Brand: Zara
Price: $180.02
Category: Accessories > Bags
Color: Brown
Material: Wool
Description: This brown bag from Zara is made from high-quality wool. Perfect for accessories looking for stylish and comfortable bag.
Rating: 4.3 stars (30 reviews)
Tags: Zara Brown Wool Accessories Bags",4.3,30,Brown,Wool
111,Levi's Blue Athletic,84.09,Levi's,Shoes > Athletic,This blue athletic from Levi's is made from high-quality silk. Perfect for shoes looking for stylish and comfortable athletic.,"Product: Levi's Blue Athletic
Brand: Levi's
Price: $84.09
Category: Shoes > Athletic
Color: Blue
Material: Silk
Description: This blue athletic from Levi's is made from high-quality silk. Perfect for shoes looking for stylish and comfortable athletic.
Rating: 4.8 stars (1 reviews)
Tags: Levi's Blue Silk Shoes Athletic",4.8,1,Blue,Silk
2118,Banana Republic Beige Dresse,247.82,Banana Republic,Women > Dresses,This beige dresse from Banana Republic is made from high-quality polyester. Perfect for women looking for stylish and comfortable dresse.,"Product: Banana Republic Beige Dresse
Brand: Banana Republic
Price: $247.82
Category: Women > Dresses
Color: Beige
Material: Polyester
Description: This beige dresse from Banana Republic is made from high-quality polyester. Perfect for women looking for stylish and comfortable dresse.
Rating: 4.6 stars (47 reviews)
Tags: Banana Republic Beige Polyester Women Dresses",4.6,47,Beige,Polyester
3664,Under Armour Green Athletic,122.69,Under Armour,Shoes > Athletic,This green athletic from Under Armour is made from high-quality silk. Perfect for shoes looking for stylish and comfortable athletic.,"Product: Under Armour Green Athletic
Brand: Under Armour
Price: $122.69
Category: Shoes > Athletic
Color: Green
Material: Silk
Description: This green athletic from Under Armour is made from high-quality silk. Perfect for shoes looking for stylish and comfortable athletic.
Rating: 3.2 stars (31 reviews)
Tags: Under Armour Green Silk Shoes Athletic",3.2,31,Green,Silk
9642,H&M Red Top,58.54,H&M,Women > Tops,This red top from H&M is made from high-quality silk. Perfect for women looking for stylish and comfortable top.,"Product: H&M Red Top
Brand: H&M
Price: $58.54
Category: Women > Tops
Color: Red
Material: Silk
Description: This red top from H&M is made from high-quality silk. Perfect for women looking for stylish and comfortable top.
Rating: 4.6 stars (46 reviews)
Tags: H&M Red Silk Women Tops",4.6,46,Red,Silk
1117,Adidas Red Boot,113.25,Adidas,Shoes > Boots,This red boot from Adidas is made from high-quality nylon. Perfect for shoes looking for stylish and comfortable boot.,"Product: Adidas Red Boot
Brand: Adidas
Price: $113.25
Category: Shoes > Boots
Color: Red
Material: Nylon
Description: This red boot from Adidas is made from high-quality nylon. Perfect for shoes looking for stylish and comfortable boot.
Rating: 3.4 stars (47 reviews)
Tags: Adidas Red Nylon Shoes Boots",3.4,47,Red,Nylon
10185,Calvin Klein Blue Top,49.27,Calvin Klein,Women > Tops,This blue top from Calvin Klein is made from high-quality velvet. Perfect for women looking for stylish and comfortable top.,"Product: Calvin Klein Blue Top
Brand: Calvin Klein
Price: $49.27
Category: Women > Tops
Color: Blue
Material: Velvet
Description: This blue top from Calvin Klein is made from high-quality velvet. Perfect for women looking for stylish and comfortable top.
Rating: 4.1 stars (32 reviews)
Tags: Calvin Klein Blue Velvet Women Tops",4.1,32,Blue,Velvet
5660,Forever 21 White Boot,110.34,Forever 21,Shoes > Boots,This white boot from Forever 21 is made from high-quality linen. Perfect for shoes looking for stylish and comfortable boot.,"Product: Forever 21 White Boot
Brand: Forever 21
Price: $110.34
Category: Shoes > Boots
Color: White
Material: Linen
Description: This white boot from Forever 21 is made from high-quality linen. Perfect for shoes looking for stylish and comfortable boot.
Rating: 3.5 stars (49 reviews)
Tags: Forever 21 White Linen Shoes Boots",3.5,49,White,Linen
894,Old Navy Yellow Belt,126.37,Old Navy,Accessories > Belts,This yellow belt from Old Navy is made from high-quality silk. Perfect for accessories looking for stylish and comfortable belt.,"Product: Old Navy Yellow Belt
Brand: Old Navy
Price: $126.37
Category: Accessories > Belts
Color: Yellow
Material: Silk
Description: This yellow belt from Old Navy is made from high-quality silk. Perfect for accessories looking for stylish and comfortable belt.
Rating: 4.8 stars (41 reviews)
Tags: Old Navy Yellow Silk Accessories Belts",4.8,41,Yellow,Silk
16431,Banana Republic Beige Sandal,92.11,Banana Republic,Shoes > Sandals,This beige sandal from Banana Republic is made from high-quality leather. Perfect for shoes looking for stylish and comfortable sandal.,"Product: Banana Republic Beige Sandal
Brand: Banana Republic
Price: $92.11
Category: Shoes > Sandals
Color: Beige
Material: Leather
Description: This beige sandal from Banana Republic is made from high-quality leather. Perfect for shoes looking for stylish and comfortable sandal.
Rating: 4.0 stars (37 reviews)
Tags: Banana Republic Beige Leather Shoes Sandals",4.0,37,Beige,Leather
575,Nike Blue Activewear,66.46,Nike,Men > Activewear,This blue activewear from Nike is made from high-quality wool. Perfect for men looking for stylish and comfortable activewear.,"Product: Nike Blue Activewear
Brand: Nike
Price: $66.46
Category: Men > Activewear
Color: Blue
Material: Wool
Description: This blue activewear from Nike is made from high-quality wool. Perfect for men looking for stylish and comfortable activewear.
Rating: 4.2 stars (14 reviews)
Tags: Nike Blue Wool Men Activewear",4.2,14,Blue,Wool
11522,Gap Olive Outerwear,126.16,Gap,Men > Outerwear,This olive outerwear from Gap is made from high-quality cashmere. Perfect for men looking for stylish and comfortable outerwear.,"Product: Gap Olive Outerwear
Brand: Gap
Price: $126.16
Category: Men > Outerwear
Color: Olive
Material: Cashmere
Description: This olive outerwear from Gap is made from high-quality cashmere. Perfect for men looking for stylish and comfortable outerwear.
Rating: 4.8 stars (25 reviews)
Tags: Gap Olive Cashmere Men Outerwear",4.8,25,Olive,Cashmere
13050,Forever 21 Pink Lingerie,39.05,Forever 21,Women > Lingerie,This pink lingerie from Forever 21 is made from high-quality polyester. Perfect for women looking for stylish and comfortable lingerie.,"Product: Forever 21 Pink Lingerie
Brand: Forever 21
Price: $39.05
Category: Women > Lingerie
Color: Pink
Material: Polyester
Description: This pink lingerie from Forever 21 is made from high-quality polyester. Perfect for women looking for stylish and comfortable lingerie.
Rating: 3.6 stars (33 reviews)
Tags: Forever 21 Pink Polyester Women Lingerie",3.6,33,Pink,Polyester
10541,Calvin Klein Black Top,46.04,Calvin Klein,Women > Tops,This black top from Calvin Klein is made from high-quality denim. Perfect for women looking for stylish and comfortable top.,"Product: Calvin Klein Black Top
Brand: Calvin Klein
Price: $46.04
Category: Women > Tops
Color: Black
Material: Denim
Description: This black top from Calvin Klein is made from high-quality denim. Perfect for women looking for stylish and comfortable top.
Rating: 3.1 stars (20 reviews)
Tags: Calvin Klein Black Denim Women Tops",3.1,20,Black,Denim
4959,Tommy Hilfiger Gray Athletic,86.24,Tommy Hilfiger,Shoes > Athletic,This gray athletic from Tommy Hilfiger is made from high-quality velvet. Perfect for shoes looking for stylish and comfortable athletic.,"Product: Tommy Hilfiger Gray Athletic
Brand: Tommy Hilfiger
Price: $86.24
Category: Shoes > Athletic
Color: Gray
Material: Velvet
Description: This gray athletic from Tommy Hilfiger is made from high-quality velvet. Perfect for shoes looking for stylish and comfortable athletic.
Rating: 3.6 stars (20 reviews)
Tags: Tommy Hilfiger Gray Velvet Shoes Athletic",3.6,20,Gray,Velvet
5952,Levi's Burgundy Boot,119.91,Levi's,Shoes > Boots,This burgundy boot from Levi's is made from high-quality velvet. Perfect for shoes looking for stylish and comfortable boot.,"Product: Levi's Burgundy Boot
Brand: Levi's
Price: $119.91
Category: Shoes > Boots
Color: Burgundy
Material: Velvet
Description: This burgundy boot from Levi's is made from high-quality velvet. Perfect for shoes looking for stylish and comfortable boot.
Rating: 4.8 stars (29 reviews)
Tags: Levi's Burgundy Velvet Shoes Boots",4.8,29,Burgundy,Velvet
15267,Calvin Klein Cream Watche,121.88,Calvin Klein,Accessories > Watches,This cream watche from Calvin Klein is made from high-quality polyester. Perfect for accessories looking for stylish and comfortable watche.,"Product: Calvin Klein Cream Watche
Brand: Calvin Klein
Price: $121.88
Category: Accessories > Watches
Color: Cream
Material: Polyester
Description: This cream watche from Calvin Klein is made from high-quality polyester. Perfect for accessories looking for stylish and comfortable watche.
Rating: 4.6 stars (23 reviews)
Tags: Calvin Klein Cream Polyester Accessories Watches",4.6,23,Cream,Polyester
4726,American Eagle White Hat,74.57,American Eagle,Accessories > Hats,This white hat from American Eagle is made from high-quality cotton. Perfect for accessories looking for stylish and comfortable hat.,"Product: American Eagle White Hat
Brand: American Eagle
Price: $74.57
Category: Accessories > Hats
Color: White
Material: Cotton
Description: This white hat from American Eagle is made from high-quality cotton. Perfect for accessories looking for stylish and comfortable hat.
Rating: 3.6 stars (36 reviews)
Tags: American Eagle White Cotton Accessories Hats",3.6,36,White,Cotton
17048,Ralph Lauren White Dresse,88.69,Ralph Lauren,Women > Dresses,This white dresse from Ralph Lauren is made from high-quality rayon. Perfect for women looking for stylish and comfortable dresse.,"Product: Ralph Lauren White Dresse
Brand: Ralph Lauren
Price: $88.69
Category: Women > Dresses
Color: White
Material: Rayon
Description: This white dresse from Ralph Lauren is made from high-quality rayon. Perfect for women looking for stylish and comfortable dresse.
Rating: 4.8 stars (33 reviews)
Tags: Ralph Lauren White Rayon Women Dresses",4.8,33,White,Rayon
